,year,month,day,url,title,text
10,1400,12,31,https://www.mashreghnews.ir/news/1351532/فیلم-رمضان-قدیروف-وارد-اوکراین-شد,فیلم/ رمضان قدیروف وارد اوکراین شد,منابع خبری با انتشار این تصویر مدعی شدند، رمضان قدیروف، رهبر جمهوری چچن به اوکراین وارد شده و بر عملیات نیروهای چچنی در این جنگ نظارت می‌کند.
11,1400,12,31,https://www.mashreghnews.ir/photo/1351520/عکس-جلسه-بنیاد-شهید-و-ایثارگران-با-حضور-رئیسی,عکس/ جلسه بنیاد شهید و ایثارگران با حضور رئیسی,
12,1400,12,31,https://www.mashreghnews.ir/news/1351528/اتوبوس-برقی-گروه-صنعتی-ایران-خودرو-رونمایی-شد,اتوبوس برقی گروه صنعتی ایران‌خودرو رونمایی شد,"ایکوپرس- پروژه اتوبوس برقی ایران خودرو دیزل که براساس استراتژی‌های کلان گروه صنعتی ایران خودرو و بر پایه اتوبوس شهری آتروس توسعه یافته، با نام تجاری ای-آتروس (e-Atros) معرفی شده است.

این اولین اتوبوس برقی گروه صنعتی ایران خودرو است که مطابق با استانداردهای بین‌المللی و فناوری‌های روز جهان به تولید رسیده و امروز در مراسمی، به عنوان پرقدرت‌ترین اتوبوس برقی ساخت داخل و با بالاترین ظرفیت باتری، به بازار حمل و نقل عمومی کشور معرفی شد.

‎بر این اساس، در این محصول از بهترین برندهای جهانی موتورهای الکتریکی با توان حداکثری ۴۷۵ اسب بخار و گشتاور حداکثری ۳۵۰۰ نیوتن متر بهره گرفته شده تا عنوان پرقدرت‌ترین اتوبوس برقی ساخت داخل را به خود اختصاص دهد.

‎اتوبوس برقی ایران خودرو دیزل در عین حال از بهترین برندهای جهانی باتری بهره می‌برد که با ظرفیت ۳۵۰ کیلووات ساعت، بالاترین ظرفیت باتری را در میان اتوبوس‌های برقی ساخت کشور داشته و با کالیبراسیون انجام شده بر روی محصول به منظور استفاده بهینه باتری، امکان پیمایش ۲۵۰ کیلومتر با هربار شارژ را خواهد داشت که از این نظر نیز پیشتاز است.

‎این محصول با بهره‌مندی از پرقدرت‌ترین موتور بازار و امکان بالاروی از شیب ۲۰ درصد به صورت ممتد و همچنین به کارگیری آخرین فناوری‌های مورد استفاده در اتوبوس‌های برقی در بخش ایمنی، آسایش و راحتی راننده و مسافران، به طور کامل برای استفاده در شرایط مختلف مسیرهای حمل و نقل شهری، آماده است.

‎اتوبوس برقی ایران‌خودرو دیزل که می‌تواند سهم بزرگی در هوشمندسازی حمل‌ونقل عمومی کشور ایفا کند، از ویژگی‌هایی همچون طراحی بدنه و شاسی یکپارچه (مونوکوک)، ارتباط با مرکز داده، بازیابی انرژی، سامانه نمایشگر پیشرفته و سامانه خنک‌کاری برخوردار است.

‎یکی از بزرگ‌ترین مزیت‌های تولید این محصول در شرکت ایران خودرو دیزل علاوه بر برخورداری از بزرگ‌ترین خط تولید اتوبوس در خاورمیانه، طراحی و ساخت کاملا بومی این محصول بر مبنای پلتفرم اتوبوس دیزلی آتروس است که باعث افزایش سرعت در تولید محصول نهایی و عرضه آن به مشتری خواهد شد.

‎بر اساس بررسی‌های انجام شده، استفاده از اتوبوس برقی ایران خودرو دیزل برای جایگزینی ناوگان فرسوده حمل و نقل شهری، منجر به کاهش مصرف سوخت سالانه ۴۰ هزار لیتر به ازای هر دستگاه اتوبوس با میانگین پیمایش ۸۰ هزار کیلومتر در سال و همچنین کاهش انتشار سالانه ۲.۳ تن گاز آلاینده به ازای هر اتوبوس خواهد شد.

‎با توجه به سازگار بودن طراحی این محصول با استانداردهای جهانی، امکان اخذ مجوز و تاییدیه‌های بین‌المللی به منظور صادرات این اتوبوس به دیگر کشورها نیز وجود دارد و هزینه پایین تعمیر و نگهداری آن برای مصرف‌کنندگان، اتوبوس برقی ایران خودرو دیزل را به گزینه‌ای جذاب برای نوسازی ناوگان حمل و نقل عمومی شهرها تبدیل کرده است.

‎اتوبوس برقی شرکت ایران خودرو دیزل با دستان توانمند کارگران و کارشناسان ایرانی تولید شده و برنامه‌ریزی لازم برای خودکفایی و ساخت داخل این محصول در دستور کار قرار گرفته است."
13,1400,12,31,https://www.mashreghnews.ir/news/1351527/افزایش-تولید-و-ارتقای-کیفیت-محصولات-محور-برنامه-های-ایران-خودرو,افزایش تولید و ارتقای کیفیت محصولات، محور برنامه های ایران‌خودرو/ صادرات ۱۵ هزار دستگاهی در سال ۱۴۰۱,"ایکوپرس- دکتر مهدی خطیبی در مراسم رونمایی از اتوبوس برقی ایران خودرو دیزل، با بیان این‌که گروه صنعتی ایران خودرو در سال ۱۴۰۱، تولید ۷۵۰ هزار دستگاه خودرو را در دستور کار قرار داده، گفت: از این میزان، ۲۵ هزار دستگاه سهم شرکت ایران خودرو دیزل است که ضمن تنوع تولید محصولات، رشد ۳۵۰ درصدی تولید این شرکت نسبت به سال ۱۴۰۰ را رقم خواهد زد.

وی با اشاره به لزوم تغییر ترکیب تولید گروه صنعتی ایران خودرو از خودروهای بی‌کیفیت به تولید خودروهای به روزتر و با کیفیت‌تر، خاطرنشان کرد: در سال ۱۴۰۱، بخش اصلی تولیدات، خودروهای با کیفیت تر خواهد بود.

مدیرعامل گروه صنعتی ایران خودرو با بیان این‌که ارتقای کیفیت محصولات براساس منویات رهبری معظم، حضرت امام خامنه‌ای، از برنامه‌های ایران خودرو در سال آینده خواهد بود، گفت: در این خصوص برنامه‌های جامع و کاملی به صورت کوتاه‌مدت، میان‌مدت و بلندمدت در قبل، حین و بعد از تولید تعریف و اجرا می‌شود.

دکتر خطیبی با اشاره به این‌که در سال آینده توسعه صادرات به صورت جدی دنبال خواهد شد، گفت: براساس برنامه‌ریزی‌های صورت گرفته، صادرات در سال ۱۴۰۱ دست‌کم ۱۵ هزار دستگاه خواهد بود که این نشانگر رشد ۳۰۰ درصدی در این حوزه است.

وی، ایران خودرو دیزل را دارای ظرفیت های بالایی در حوزه صادرات دانست و عنوان کرد: این شرکت می‌تواند محصولاتی نظیر موتور،گیربکس، محصولات دیزلی و... را به کشورهای دیگر که بستری مناسب برای دریافت این محصولات هستند، صادر کند.

مدیرعامل گروه صنعتی ایران خودرو، توسعه محصول را از موضوعات مهم برای سال آینده برشمرد و اظهار کرد: این موضوع از موارد مورد تاکید ریاست جمهوری محترم است که پیش بینی لازم برای تحقق آن صورت گرفته است."
14,1400,12,31,https://www.mashreghnews.ir/news/1351454/کاراگاه-پوآرو-آتش-نشان-شد,کاراگاه پوآرو آتش نشان شد,"به گزارش مشرق، با رشد صنعت انیمیشن‌سازی در قاره اروپا (به‌ویژه دو کشور فرانسه و انگلستان)، هر روز که می‌گذرد کارتون‌های غیرآمریکایی، جای بیشتری در بین تماشاگران و خانواده‌ها کسب می‌کنند و به‌گفته منتقدان اروپایی ــ و حتی آمریکایی - این انیمیشن‌ها این روزها به‌صورت رقیبی جدی برای کمپانی‌های بزرگ هالیوودی درآمده‌اند. در این بین، تصاویر متحرک فرانسوی فعال‌تر از دیگر کشورهای اروپایی هستند و هنرمندان و انیماتورهای این کشور برای خلق محصولات‌شان حتی جهانگردی هم می‌کنند و به‌دنبال تولید محصولات مشترک کارتونی با بقیه هنرمندان بین‌المللی هستند.

از قرار معلوم، صنعت سینمای کانادا همراه و همکار خوبی برای فرانسوی‌هاست. این کشور، مشخصه‌هایی در خود دارد که به‌عنوان بهترین گزینه همکاری مشترک با سینمای فرانسه معرفی و شناخته می‌شود. کانادا در کنار تخصص و مهارت‌های کافی در هنر فیلمسازی، همسایه آمریکاست و بازار سینمایی خوبی برای هنرمندان دیگر کشورها دارد. بخش مهمی از خاک این کشور را هم فرانسوی‌زبانان تشکیل می‌دهند که همزبانی هنرمندان دو کشور را باعث می‌شود. کانادایی‌ها هم مثل فرانسوی‌ها علاقه وافری به انیمیشن‌سازی دارند و می‌خواهند با همتایان هالیوودی‌شان رقابت و مقابله کنند.



حاصل چنین همکاری‌ای، کمدی اکشن خانوادگی و ماجراجویانه «در دل آتش» است که با نام «قلب آتشین» هم شناخته می‌شود. این انیمیشن مشترک هنرمندان فرانسوی و کانادایی از پول و سرمایه کانادایی‌ها و نگاه هنرمندانه فرانسوی‌ها بهره گرفته و داستانی پراحساس و تماشاچی‌پسند را خلق کرده‌است. در این کارتون هم مثل تعداد زیادی از محصولات کمپانی والت دیزنی، یک دختر خانم ماجراجو در راس ماجراهای داستان قرار گرفته تا نشان دهد انیماتورهای غیرآمریکایی هم توانایی بها دادن به شخصیت‌های خانم در آثارشان را دارند.

کار تولید در دل آتش حدود دو سال قبل آغاز شد و طراح اصلی ساخت فیلم، تئودور تای یکی از دو کارگردان فیلم بود. او که در هالیوود و در انیمیشن‌هایی چون «هیولاها علیه بیگانه‌های فضایی» و«پاندای کونگ‌فویی» کار کرده بود، تمایل داشت انیمیشن خودش را کارگردانی کند. برای این منظور با لورنت زیتون، فیلمنامه‌نویس و تهیه‌کننده فرانسوی همراه شد تا به صورت مشترک فیلمنامه را آماده کنند. طرح اصلی فیلمنامه از زیتون بود که با کمک دو نویسنده دیگر کامل شد.



آتش‌نشانان ناپدیدشده



داستان فیلم درباره جورجیا نولان، دختر ماجراجوی ۱۶ساله‌ای است که از بچگی آرزوی آن را داشته که به اولین زن آتش‌نشان اداره آتش‌نشانی تبدیل شود. او اخباری را دنبال کرده که حکایت از نبود خانم‌های آتش‌نشان در ادارات کل آتش‌نشانی‌های سراسر جهان می‌کند. با وقوع یک آتش‌سوزی بزرگ و مشکوک در منطقه برادوی، ناگهان خبر می‌رسد که آتش‌نشانان شهر نیویورک نادید شده‌اند. شاون پدر جورجیا (با صدای وینست کسل، ستاره سرشناس فرانسوی) از بازنشستگی درمی‌آید تا با کمک شهردار نیویورک تحقیقاتی را درباره ناپدید شدن ماموران آتش‌نشانی شروع کند. جورجیا که نمی‌تواند به پدرش کمکی کند و از این بابت بسیار ناراحت است، تلاش می‌کند با تغییر چهره و معرفی کردنخودش با نام جو

(که یک آتش‌نشان تازه‌وارد مرد است) به گروه کوچکی از آتش‌نشانان باقی مانده ملحق شود تا شهر را نجات دهد.

اما این تمامی ماجرا نیست و اتفاقات تازه‌ای در راه است که خبرهای منحصربه‌فردی با خودش به همراه دارد.



به‌دنبال پخش اینترنتی فیلم در پلتفرم‌های دیجیتالی در چند روز گذشته، رسانه‌ها به شباهت‌های بین داستان و شخصیت اصلی فیلم با رمان پرخواننده سلحشوران ارین هانتر اشاره کردند. این مجموعه کتاب که حدود یک دهه از انتشار جلد اول آن می‌گذرد، شهرت زیادی بین بچه‌ها و خانواده‌هایشان دارد اما زیتون با ردکردن کپی‌برداری از داستان این کتاب چند جلدی، بر اصیل بودن داستان و شخصیت‌هایش تاکید کرد. البته اخبار مربوط به این شباهت‌ها باعث توجه بیشتر به خود فیلم شد و به نوعی، مثل یک حرکت تبلیغاتی به نفع آن عمل کرد! سازندگان فیلم داستان آن را به خانم مولی ویلیامز تقدیم کرده‌اند. او که در اصل یک برده رنگین‌پوست در شهر نیویورک بود، توانست با پشت سر گذاشتن موانع متعدد و سختی‌های بسیار، خودش را به اداره آتش‌نشانی شهر برساند و در آنجا به‌عنوان اولین آتش‌نشان زن مشغول به کار شود. او در سال ۱۹۱۸ موفق شد به صورت رسمی به عضویت این اداره درآید.



همکاری بازرس پوآرو



کنت برانا که این روزها درام تعلیقی و هیجانی «قتل روی نیل» را روی پرده سینماها دارد، به‌عنوان صداپیشه با «در دل آتش» همکاری کرده‌است. او که عنوان یک هنرمند شکسپیری را گرفته و در فیلم تازه‌اش نقش شخصیت بازرس پوآرو کارآگاه معروف را بازی کرده، خودش را از طرفداران ژانر انیمیشن می‌داند و می‌گوید: «هنرمندان و انیماتورهای اروپایی باید زبان و سبک خودشان را کشف و آثاری خاص برای مخاطبان بومی تهیه و تولید کنند. دلیل همکاری من با در دل آتش به‌عنوان صداپیشه هم در این راستا باید ارزیابی شود. اهمیت ساخت انیمیشن در صنعت سینمای اروپا، ارزشی کمتر از برگردان سینمایی نمایش‌های کلاسیک ویلیام شکسپیر ندارد.»

منبع: روزنامه جام جم"
15,1400,12,31,https://www.mashreghnews.ir/news/1351524/دربی-اولی-های-استقلال-مقابل-پرسپولیس,دربی اولی‌های استقلال مقابل پرسپولیس,"به گزارش مشرق، تیم فوتبال استقلال در دربی ۹۸ روز پنجشنبه برابر تیم‌فوتبال پرسپولیس صف آرایی می‌کند. صالح حردانی، عزیزبک آمانوف و رافائل داسیلوا بازیکنان آبی پوشی هستند که در نود و هشتمین فوتبال اولین حضور خود را در این دیدار تجربه می‌کنند.

آمانوف و حردانی ستاره‌های استقلال در چند بازی اخیر بودند و سیلوا هم در اولین حضورش در ترکیب آبی ها توانست نظر کادر فنی را جلب کند و به نظر می رسد این سه بازیکن در دربی به صورت فیکس در ترکیب استقلال حضور داشته باشند."
16,1400,12,31,https://www.mashreghnews.ir/news/1351523/فیلم-جزئیات-حمله-موشکی-سپاه-به-پایگاه-رژیم-صهیونیستی,فیلم/ جزئیات حمله موشکی سپاه به پایگاه رژیم صهیونیستی,
17,1400,12,31,https://www.mashreghnews.ir/news/1351499/کدام-مدل-فولکس-گران-شد-جدول,کدام مدل فولکس گران شد؟ +جدول,"به گزارش مشرق، از بین سه مدل خودرو فولکس موجود در بازار ایران گلف GTI به ۲ میلیارد و ۳۵۰ میلیون تومان رسید. خودروی پاسات نیز به ۲ میلیارد و ۴۵۰ میلیون تومان رسید، قیمت این خودرو نسبت به هفته گذشته ۵۰ میلیون افزایش قیمت داشته است.

همچنین شاسی بلند تیگوان ۳ میلیارد تومان قیمت خورده است. که نسبت به هفته گذشته تغییری نداشته است ولی نسبت به ۱۶ اسفند ۵۰ میلیون تومان کاهش قیمت داشته است."
18,1400,12,31,https://www.mashreghnews.ir/news/1351513/فیلم-آزمون-وکالت-قوه-قضاییه-چه-زمانی-برگزار-می-شود,فیلم/ آزمون وکالت قوه قضاییه چه زمانی برگزار می‌شود؟,رئیس مرکز وکلا کارشناسان رسمی و مشاوران خانواده قوه قضاییه: زمان ثبت نام این آزمون ۲۰ تا ۲۶ فروردین است و البته ممکن است مهلت ثبت نام با توجه به استقبال فارغ‌التحصیلان حقوق تمدید شود.
19,1400,12,31,https://www.mashreghnews.ir/photo/1351518/عکس-آخرین-آمار-کرونا-در-ایران,عکس/ آخرین آمار کرونا در ایران,
20,1400,12,31,https://www.mashreghnews.ir/news/1351517/تیم-مجیدی-دربی-سختی-در-پیش-دارد-فکر-مساوی-هم-برای-استقلال-کشنده,تیم مجیدی دربی سختی در پیش دارد / فکر مساوی هم برای استقلال کُشنده است,"به گزارش مشرق، صادق ورمزیار بازیکن اسبق استقلال که سابقه سه بار گلزنی در دربی را دارد، درباره وضعیت استقلال در آستانه دیدار مقابل پرسپولیس در دربی نود و هشتم اظهارات را مطرح کرد.

بازی استقلال مقابل صنعت نفت را چطور دیدید؟

به نظرم استقلال یک بازی مهم قبل از دربی را برد. به این دلیل می‌گویم مهم و حساس چون فاصله شش امتیازی اش با پرسپولیس را حفظ کرد. اگر این فاصله به سه امتیاز کاهش پیدا می‌کرد و استقلال مقابل صنعت نفت نتیجه لازم را نمی‌گرفت کارش مقابل پرسپولیس سخت‌تر می‌شد.

چطور؟

چون هم استرس شکست بیشتر این تیم را تحت فشار قرار می‌داد و هم امیدواری را به پرسپولیس می‌داد که می‌تواند با شکست دادن استقلال هم امتیازش شود. بنابراین برد اخیر به شدت یک برد با اهمیت بود.

بازی تیمی‌استقلال چطور بود؟

در این شرایط که استقلال باید به مصاف پرسپولیس برود لزومی‌نمی‌بینم بحث سبک بازی را وسط بکشم. چون فلسفه بازی در دربی هیچ ربطی به بازی‌های قبل ندارد. در کل استقلال برنده شد. گاهی شما یک روز خوب در زمین فوتبال دارید اما برنده نمی‌شوید و گاهی با یک بازی متوسط یا ضعیف برنده از زمین خارج میشوید. من فکر می‌کنم استقلال سه امتیاز شیرین را گرفت که در ادامه کار خیلی به این کمک می‌کند، به ویژه در دربی. مهمترین دستاورد بازی با صنعت نفت این بود که همه بازیکنان استقلال برای دربی ماندنی شدند و استقلال با تمام نفراتش به استقبال دربی می‌رود.

خیلی‌ها می‌گویند استقلال با مساوی هم می‌تواند حکم برنده دربی را داشته باشد. نظر شما چیست؟

اصلاً با این موضوع موافق نیستم. اگر استقلال به این دید وارد دربی شود که مساوی بگیرد قطعاً ضرر می‌کند. باید برود، حمله کند و با تمام توان انرژی اش را بگذارد تا برنده شود. چون قطعاً بهترین دفاع، آن هم مقابل پرسپولیس حمله کردن است. بنابراین استقلال احتیاج به مساوی ندارد. اگر در ذهن و تفکراتشان چنین چیزی وجود دارد مثل یک سم برای استقلال خطرناک و کشنده است.

پرسپولیس در بازی‌های اخیرش نیمه اول گل می‌زند و نیمه دوم گل می‌خورد. به نظر شما استقلال در نیمه دوم بهتر می‌تواند به پرسپولیس ضربه بزند یا نه؟

فاصله شش امتیازی استقلال با پرسپولیس یک مقدار کار را سخت می‌کند. چون در این شرایط استرس بیشتر روی تیم پرسپولیس وارد می‌شود. در واقع استقلال دوست دارد این فاصله حفظ شود و پرسپولیس می‌خواهد این فاصله را کم کند، بنابراین پرسپولیس سعی می‌کند بی گدار به آب نزند و در عین اینکه انتحاری بازی می‌کند سعی دارد به رکوردهای استقلال هم حمله کند. رکورد نباختن، رکورد گل خورده و مسایلی از این دست که هر یک می‌تواند انگیزه ای به این تیم و نفراتش بدهد. البته این بازی جدایی از سایر بازی‌هاست. به عنوان کسی که در این بازی حضور داشته‌ام می‌گویم که گاهی مسائل جدول و امتیازات از ذهن بازیکنان خارج می‌شود و هر دو تیم فقط به موضوع برنده شدن فکر می‌کنند. بنابراین اصلاً نمی‌توان نتایج و عملکرد پرسپولیس در بازی‌های گذشته را ملاکی برای ارزیابی حضورش در دربی قرار داد. ضمن اینکه به هر حال پرسپولیس رقیب کمی نیست.

به طور کلی دربی را چطور پیش بینی می‌کنید؟

کاملا مشخص است که استقلال بازی سختی در پیش دارد. درست است که استقلال در شرایط خیلی خوبی قرار گرفته و آمار و ارقام دلالت بر برتری این تیم دارد اما یادمان باشد مقابل پرسپولیسی به میدان خواهد رفت که انگیزه‌هایش اگر بیشتر از استقلال نباشد کمتر هم نیست. بنابراین امیدوارم یک مسابقه جذاب و تماشایی را از سوی هر دو تیم شاهد باشیم و امیدوارم در پایان استقلال بتواند برنده این بازی باشد چون در آن صورت یک گام بزرگ به سوی قهرمانی برخواهد داشت."
21,1400,12,31,https://www.mashreghnews.ir/news/1351516/هشدار-سپاه-پاسداران-به-رژیم-صهیونیستی-تکرار-هرگونه-شرارت-با,هشدار سپاه پاسداران به رژیم صهیونیستی: تکرار هرگونه شرارت با پاسخ‌های سخت ، قاطع و ویرانگر مواجه خواهد شد,"به گزارش مشرق، در پی شرارت های اخیر رژیم صهیونیستی و هدف قرار گرفتن "" مرکز راهبردی توطئه و شرارت صهیونیست ها "" ، ""روابط عمومی کل سپاه پاسداران انقلاب اسلامی"" بیانیه‌ای صادر کرد.

متن بیانیه به این شرح است :



بسم الله الرحمن الرحیم



در پی جنایات اخیر رژیم جعلی صهیونیستی و اعلان قبلی مبنی بر بی پاسخ نگذاردن جنایت ها و شرارت های این رژیم منحوس ؛ شب گذشته ""مرکز راهبردی توطئه و شرارت صهیونیست‌ها"" مورد هدف موشک های قدرتمند و نقطه زن ""سپاه پاسداران انقلاب اسلامی"" قرار گرفت.



بار دیگر به رژیم جنایتکار صهیونیستی هشدار می‌دهیم ، تکرار هر گونه شرارت با پاسخ های سخت ، قاطع و ویرانگر مواجه خواهد شد .



به ملت عظیم‌الشأن ایران نیز اطمینان می‌دهیم امنیت و آرامش میهن اسلامی ، خط قرمز نیروهای مسلح جمهوری اسلامی ایران بوده و به احدی اجازه تهدید و تعرض به آن را نخواهند داد.

روابط عمومی کل سپاه پاسداران انقلاب اسلامی"
22,1400,12,31,https://www.mashreghnews.ir/news/1351515/برگزاری-جشنواره-بهترین-های-یک-قرن-ورزش-ایران,برگزاری جشنواره بهترین‌های یک قرن ورزش ایران,"به گزارش مشرق، همزمان با روزهای پایانی قرن ۱۴ و در آستانه ورود به قرن جدید، شبکه ورزش سیما قصد دارد با مشارکت وزارت ورزش و جوانان، کمیته ملی المپیک و کمیته ملی پارالمپیک، با برگزاری جشنواره‌ای ملی و در قالب ویژه‌برنامه‌ای نوروزی، بهترین‌های قرن ورزش ایران را انتخاب کند.

بر همین اساس کاندیداهای نهایی این جشنواره قرار است در قالب ویژه برنامه «یکصد» که در نوروز ۱۴۰۱ به روی آنتن شبکه سیما می‌رود، به انتخاب توسط آرای مردمی گذاشته شده و در نهایت نفرات برتر مشخص و معرفی شوند.

لازم به ذکر است که کاندیداهای نهایی این جشنواره پس از طی چندین مرحله انتخاب و گزینش توسط فدراسیون‌های ورزشی، کارشناسان ورزشی و هیأت داوران، انتخاب شده‌ و به رأی مردمی گذاشته خواهند شد.

جزییات بیشتر در نشست خبری که ساعت ۱۰ صبح فردا (دوشنبه) در محل شبکه ورزش سیما برگزار می‌شود، عنوان خواهد شد."
23,1400,12,31,https://www.mashreghnews.ir/news/1351422/قیمت-خودروهای-جک-در-بازار-جدول,قیمت خودروهای جک در بازار +جدول,"به گزارش مشرق، محصولات کرمان موتور بخش بزرگی از خودروهای چینی موجود در ایران را شامل می‌شوند. این خودروها هم‌اینک با نشان جک و KMC به بازار عرضه شده و به دست خریداران می‌رسند. البته باید بدانید که تمامی این خودروها از تولیدات شرکت جی ای سی موتوروز (جک) هستند.

جک S۵، جک S۳، جک J۴ و... جزو پرفروشترین تولیدات کرمان موتور دسته‌بندی شده و میان مشتریان ایرانی به گرمی خریدوفروش می‌شوند. جک s۵ نیوفیس با موتور ۱.۵ لیتری توربو، جک T۸ و KMC K۷ هم طی یک سال اخیر به فهرست محصولات کرمان موتور پیوسته‌اند. ضمنا احتمال می‌رود در آینده‌ای نه چندان دور، با تولیدات بیشتری از برند KMC مواجه باشیم؛ از جمله باید در سال ۱۴۰۱ منتظر ورود سدان جک J۷ با برند KMC به بازار ایران باشیم.

جک S۳ مدل ۱۴۰۰ به قیمت ۶۱۵ میلیون تومان رسید و جک S۳ مدل ۹۹ نیز ۵۹۵ میلیون تومان قیمت‌ خورد. قیمت این دو خودرو نسبت به هفته گذشته ۱۰ میلیون و نسبت به روز گذشته ۵ میلیون کاهش قیمت داشته است.

قیمت جک جی ۴ مدل ۹۹ به ۴۲۵ میلیون تومان رسید که نسبت به هفته گذشته ۵ افزایش قیمت داشت. مدل ۱۴۰۰ این خودرو ۴۵۰ میلیون تومان قیمت دارد که نسبت به آغاز هفته ۵ میلیون کاهش قیمت داشته است.

همچنین قیمت جک اس ۵ با موتور ۱.۵ لیتری ارزشی حدود ۸۷۰ میلیون تومان دارد. قیمت این خودرو نیز نسبت به هفته گذشته ۱۰ میلیون گران شده است.

با مطالعه جدول زیر اطلاعات بیشتری درباره قیمت روز خودروهای جک به دست خواهید آورد."
24,1400,12,31,https://www.mashreghnews.ir/news/1351503/فیلم-حمله-راکت-انداز-روس-به-نظامیان-اوکراینی,فیلم/ حمله راکت انداز روس به نظامیان اوکراینی,
25,1400,12,31,https://www.mashreghnews.ir/news/1351514/واکنش-هیات-فوتبال-به-درگیری-در-لیگ-نوجوانان,واکنش هیات فوتبال به درگیری در لیگ نوجوانان,"به گزارش مشرق، روز گذشته در چارچوب مسابقات لیگ برتر نوجوانان استان تهران، دو تیم آکادمی کیا و پیکان به مصاف هم رفتند که این دیدار با نتیجه یک-یک خاتمه یافت اما درگیری شدید بین اعضای هر دو تیم در پایان بازی صحنه‌های زشت و تاسف باری را برای فوتبال پایه کشور رقم زد.

عباس تیموری، در خوص اتفاقات رخ داده در این دیدار اظهار داشت: متاسفانه عوامل و بازیکنان دو تیم در این درگیری دخیل بودند. بر اساس اسناد و گزارش داور و فیلمی که در اختیار من برای بررسی قرار گرفته، متاسفانه یکی از مربیان تیم آکادمی کیا هم در این درگیری حضور داشته است.

وی افزود: تاسف ما از این است که در رده پایه نوجوانان، مربیان باید بیشتر میانجیگری کنند و به برقراری آرامش کمک کنند نه اینکه خودشان به درگیری دامن بزنند. شک نکنید در این قضیه شدیدترین برخوردها و بیشترین جرایم را در نظر می‌گیریم.

دبیر هیات فوتبال استان تهران در مورد دلیل این درگیری عنوان کرد: در فوتبال درگیری‌ها یا به خاطر حرفی که فردی به دیگری می‌زند یا به خاطر نتیجه و بالاپایین شدن آستانه تحمل افراد است. درگیری‌های فوتبال تقریبا همگی مشابه هم هستند.

وی در خصوص اینکه آیا با تکمیل مدارک و مستندات، این پرونده در هیات فوتبال تهران بررسی می‌شود یا به فدراسیون فوتبال می‌رود، گفت: گزارش پایان بازی برایم ارسال شده، ما خودمان کمیته انضباطی، کمیته انضباطی و کمیته فنی مسابقات داریم. همه مسائل ما در هیات فوتبال رسیدگی می‌شوند. این پرونده در کمیته انضباطی بررسی می‌شود و افراد خاطی و میزان جرایم مشخص خواهند شد.

دبیر هیات فوتبال تهران گفت: خدارا شکر این ماجرا صدمات جانی نداشته و مربیان دیگر با همکاری و کمک دوستان دیگر، ناظر بازی و نیروی انتظامی سریعا وارد ماجرا شدند و غائله را ختم کردند. تا تبادل لوایح شود و طرفین توضحیات را بدهند، کمیته انضباطی بررسی‌های لازم را انجام بدهد حدود یک هفته زمان می‌برد اما سعی می کنیم پرونده‌ای برای سال بعد نماند.

تیموری تصریح کرد: باشگاه‌های ما باید دقت داشته باشند؛ مربیانی را در سطح پایه به کار بگیرند که بتوانند مشکلات، خشم وعصبانیت را مدیریت کنند. نه اینکه 4 بازیکن در تلاش برای آرام کردن مربی باشند! این خیلی بد است."
